user_id,job_string,task_id,event_change,time_diff,session,task,job
AllCoach,arctic-in-ice,55,Swapped,109129.416,1,0,0
AllCoach,arctic-disappearing-act,56,Swapped,1970.0520000000001,2,0,0
AllCoach,coral-fishy-bizz,57,Not Swapped,309.421,1,1,1
AllCoach,coral-casting-shade,58,Not Swapped,762.837,1,6,1
AllCoach,coral-eat-seaweed,59,Swapped,2842.93,1,0,0
AllCoach,kelp-musselfest-solution,60,Not Swapped,284.68,3,0,0
AllusiveCliff,kelp-welcome,62,Not Swapped,827.161,1,6,1
AllusiveCliff,kelp-bull-kelp-forest,63,Not Swapped,404.009,1,2,1
AllusiveCliff,kelp-shop-welcome,64,Not Swapped,341.371,1,2,0
AncientCourse,kelp-welcome,66,Not Swapped,306.076,1,6,1
AncientCourse,kelp-bull-kelp-forest,67,Not Swapped,199.267,1,2,1
AncientCourse,kelp-shop-welcome,68,Not Swapped,183.915,1,3,1
AncientCourse,coral-turtle-population,69,Not Swapped,186.299,1,2,1
AncientCourse,arctic-missing-whale,70,Swapped,352.89,1,0,0
AncientCourse,arctic-salmon-monitoring,71,Not Swapped,288.069,1,1,1
AncientCourse,kelp-energy,72,Not Swapped,166.906,1,1,1
AncientCourse,arctic-missing-whale,73,Not Swapped,247.363,1,3,1
AncientCourse,displaced-reef,74,Not Swapped,273.911,1,3,1
AncientCourse,bayou-shrimp-yields,75,Not Swapped,71.855,1,0,0
AncientFax,coral-much-algae,76,Not Swapped,224.192,1,1,0
AngeredGarb,arctic-in-ice,77,Not Swapped,157.244,1,3,1
AngeredGarb,arctic-cause-of-death,78,Not Swapped,275.728,1,3,1
AngeredGarb,arctic-picky-eaters,79,Not Swapped,119.054,1,2,1
AngeredGarb,arctic-salmon-competition,80,Not Swapped,166.423,1,1,1
AngeredGarb,arctic-time-of-death,81,Not Swapped,89.786,1,0,1
AngeredGarb,arctic-seal-habitats,82,Not Swapped,260.275,1,4,1
AngeredGarb,above-n-below,83,Not Swapped,257.025,1,4,1
AngeredGarb,arctic-underneath,84,Not Swapped,45.253,1,0,1
AngeredGarb,arctic-stationary-survival,85,Not Swapped,96.047,1,1,1
AngeredGarb,arctic-isolated-instance,86,Not Swapped,168646.08,1,1,1
AngeredGarb,arctic-endangered-seals,87,Not Swapped,2029.918,1,1,0
AnimatedCoal,kelp-welcome,88,Not Swapped,2318.441,2,6,1
AnimatedCoal,kelp-bull-kelp-forest,89,Not Swapped,737.4069999999999,2,2,1
AnimatedCoal,kelp-shop-welcome,90,Not Swapped,1296.438,1,3,1
AnimatedCoal,arctic-missing-whale,91,Not Swapped,1185.401,1,0,0
ArtfulIndex,kelp-welcome,95,Not Swapped,416.36,1,6,1
ArtfulIndex,kelp-bull-kelp-forest,96,Not Swapped,261.788,1,2,1
ArtfulIndex,kelp-shop-welcome,97,Not Swapped,223.548,1,3,1
ArtfulIndex,kelp-energy,98,Not Swapped,350.446,1,1,1
ArtfulIndex,arctic-missing-whale,99,Swapped,574.106,1,1,0
ArtfulIndex,arctic-salmon-monitoring,100,Not Swapped,347.155,1,1,1
ArtfulIndex,coral-turtle-population,101,Not Swapped,178.074,1,1,1
ArtfulIndex,arctic-missing-whale,102,Not Swapped,294.208,1,1,1
ArtfulIndex,kelp-urchin-barren-viz,103,Not Swapped,385.664,1,4,1
ArtfulIndex,kelp-mussel-fest,104,Not Swapped,635.711,1,2,1
ArtfulIndex,kelp-start-refuge,105,Not Swapped,284.137,1,2,1
ArtfulIndex,kelp-urchin-barren-predict,106,Not Swapped,327.125,1,1,1
ArtfulIndex,arctic-underneath,107,Not Swapped,304.882,1,1,1
ArtfulIndex,arctic-stationary-survival,108,Not Swapped,522.711,1,1,1
ArtfulIndex,arctic-disappearing-act,109,Not Swapped,3630.996,1,1,1
ArtfulIndex,arctic-cause-of-death,110,Not Swapped,375.01,1,2,1
ArtfulIndex,coral-fake-fix,111,Not Swapped,485.714,1,3,1
ArtfulIndex,coral-lionfish-conspiracy,112,Not Swapped,204.527,1,2,1
ArtfulIndex,coral-stressed,113,Not Swapped,392.241,1,2,1
ArtfulIndex,coral-ocean-plastics,114,Not Swapped,407.343,1,2,1
ArtfulIndex,coral-turtle-stability,115,Not Swapped,139.023,1,1,1
ArtfulIndex,arctic-in-ice,116,Not Swapped,706.951,1,2,1
ArtfulIndex,arctic-isolated-instance,117,Not Swapped,1024.508,1,7,1
ArtfulIndex,arctic-picky-eaters,118,Not Swapped,324.793,1,2,1
ArtfulIndex,arctic-salmon-competition,119,Not Swapped,409.595,1,1,1
ArtfulIndex,arctic-time-of-death,120,Not Swapped,95.266,1,0,1
ArtfulIndex,arctic-seal-habitats,121,Not Swapped,859.124,1,2,1
ArtfulIndex,above-n-below,122,Not Swapped,678.158,2,3,1
ArtfulIndex,arctic-endangered-seals,123,Swapped,10134.963,6,0,0
ArtfulIndex,coral-fishy-bizz,124,Not Swapped,190.865,1,1,1
ArtfulIndex,coral-casting-shade,125,Not Swapped,673.46,2,6,1
ArtfulIndex,coral-much-algae,126,Not Swapped,6335.369,1,3,1
ArtfulIndex,coral-eat-seaweed,127,Not Swapped,612.287,1,1,1
ArtfulIndex,arctic-endangered-seals,128,Swapped,754.368,6,0,0
ArtfulIndex,kelp-musselfest-solution,129,Not Swapped,368.741,1,3,1
ArtfulIndex,kelp-refuge-failure,130,Not Swapped,956.908,1,8,1
ArtfulIndex,final-final,131,Not Swapped,1029.56,2,7,1
ArtfulIndex,bayou-boom-cause,132,Not Swapped,108.633,1,0,1
ArtfulIndex,bayou-alt-energy,133,Swapped,112.469,2,0,0
ArtfulIndex,arctic-endangered-seals,134,Not Swapped,493.881,6,0,0
ArtfulTune,kelp-welcome,135,Not Swapped,537.299,1,6,1
ArtfulTune,kelp-bull-kelp-forest,136,Not Swapped,213.791,2,2,1
ArtfulTune,kelp-shop-welcome,137,Not Swapped,594.23,2,3,1
ArtfulTune,kelp-energy,138,Not Swapped,1082.339,2,2,0
ArtlessAscend,arctic-endangered-seals,139,Not Swapped,89.954,1,0,0
ArtlessBeam,kelp-welcome,140,Not Swapped,17254.01,3,6,1
ArtlessBeam,kelp-bull-kelp-forest,141,Not Swapped,9.473,1,0,0
AssuringName,kelp-welcome,144,Not Swapped,1079.091,1,6,1
AssuringName,kelp-bull-kelp-forest,145,Not Swapped,530.432,1,2,1
AssuringName,kelp-shop-welcome,146,Not Swapped,369.064,1,3,1
AssuringName,arctic-missing-whale,147,Swapped,1644.826,1,1,0
AssuringName,kelp-energy,148,Not Swapped,2386.58,1,1,1
AssuringName,coral-turtle-population,149,Not Swapped,186.169,1,0,1
AssuringName,arctic-salmon-monitoring,150,Not Swapped,195.812,1,1,1
AssuringName,arctic-missing-whale,151,Not Swapped,1350.476,1,1,1
AssuringName,kelp-urchin-barren-viz,152,Not Swapped,670.994,1,4,1
AssuringName,coral-fake-fix,153,Swapped,4503.547,1,3,0
AssuringName,bayou-shrimp-yields,154,Swapped,160.834,1,0,0
AssuringName,displaced-reef,155,Not Swapped,46748.723,1,3,1
AssuringName,bayou-shrimp-yields,156,Not Swapped,72.6,1,0,1
AssuringName,arctic-underneath,157,Not Swapped,521.53,1,1,1
AssuringName,coral-fake-fix,158,Swapped,37238.25,1,0,0
AssuringName,kelp-mussel-fest,159,Not Swapped,83946.657,1,2,1
AssuringName,kelp-start-refuge,160,Not Swapped,582.821,1,2,1
AssuringName,arctic-stationary-survival,161,Not Swapped,750.994,1,1,1
AssuringName,turtle-danger,162,Swapped,529.647,1,0,0
AssuringName,bayou-boom-cause,163,Not Swapped,533.927,1,0,1
AssuringName,coral-stressed,164,Not Swapped,466.711,1,1,1
AssuringName,coral-ocean-plastics,165,Not Swapped,300.855,1,1,1
AssuringName,arctic-in-ice,166,Not Swapped,324.379,1,3,1
AssuringName,arctic-salmon-competition,167,Swapped,1557.712,1,0,0
AssuringName,arctic-picky-eaters,168,Not Swapped,440.957,1,2,1
AssuringName,kelp-urchin-farm,169,Not Swapped,254.555,1,2,1
AssuringName,kelp-musselfest-solution,170,Not Swapped,363.306,1,3,1
AssuringName,kelp-urchin-barren-predict,171,Not Swapped,271.081,1,1,1
AssuringName,kelp-save-urchin-barren,172,Not Swapped,820.468,1,0,0
AvengingGel,kelp-welcome,173,Not Swapped,451.835,1,6,1
AvengingGel,kelp-bull-kelp-forest,174,Not Swapped,248.027,1,2,1
AvengingGel,kelp-shop-welcome,175,Not Swapped,324.918,1,3,1
AvengingGel,kelp-energy,176,Not Swapped,399.636,1,1,1
AvengingGel,coral-turtle-population,177,Not Swapped,176.435,1,1,1
AvengingGel,displaced-reef,178,Not Swapped,265.578,1,3,1
AvengingGel,bayou-shrimp-yields,179,Not Swapped,210.503,1,1,1
AvengingGel,arctic-salmon-monitoring,180,Not Swapped,301.089,1,1,1
AvengingGel,arctic-missing-whale,181,Swapped,1221.74,1,3,0
AvengingGel,coral-stressed,182,Not Swapped,527.888,1,2,1
AvengingGel,coral-fake-fix,183,Not Swapped,103.979,1,0,0
AvianPine,kelp-welcome,185,Not Swapped,655.147,1,6,1
AvianPine,kelp-bull-kelp-forest,186,Not Swapped,280.2,1,2,1
AvianPine,kelp-shop-welcome,187,Not Swapped,302.196,1,3,1
AvianPine,arctic-salmon-monitoring,188,Not Swapped,256847.585,1,1,1
AwfulCurler,kelp-welcome,189,Not Swapped,1135.693,2,6,1
AwfulCurler,kelp-bull-kelp-forest,190,Not Swapped,799.728,1,2,1
AwfulCurler,kelp-shop-welcome,191,Not Swapped,664.585,1,3,1
AwfulCurler,kelp-energy,192,Not Swapped,1040.139,1,1,1
AwfulCurler,displaced-reef,193,Not Swapped,4752.953,2,3,1
AwfulCurler,arctic-missing-whale,194,Swapped,3055.638,3,2,0
AwfulCurler,coral-turtle-population,195,Not Swapped,138.226,1,1,1
AwfulCurler,bayou-shrimp-yields,196,Not Swapped,1550.978,2,1,1
AwfulCurler,arctic-missing-whale,197,Not Swapped,1187.56,3,0,0
BadCorral,kelp-welcome,200,Not Swapped,189.293,1,6,1
BadCorral,kelp-bull-kelp-forest,201,Not Swapped,75.294,1,1,0
BaldingFerry,kelp-welcome,204,Not Swapped,285.436,1,6,1
BaldingFerry,kelp-bull-kelp-forest,205,Not Swapped,221.511,3,2,1
BaldingFerry,kelp-shop-welcome,206,Not Swapped,153.469,1,3,1
BaldingFerry,kelp-energy,207,Not Swapped,169.753,1,1,1
BaldingFerry,displaced-reef,208,Not Swapped,725.682,1,3,1
BaldingFerry,bayou-shrimp-yields,209,Not Swapped,552.885,2,1,1
BaldingFerry,coral-turtle-population,210,Not Swapped,278.051,1,1,1
BaldingFerry,kelp-urchin-barren-viz,211,Not Swapped,475.826,2,4,1
BaldingFerry,coral-fake-fix,212,Not Swapped,639.758,2,3,1
BaldingFerry,arctic-missing-whale,213,Not Swapped,378.526,1,3,1
BaldingFerry,arctic-salmon-monitoring,214,Not Swapped,160.39,1,1,1
BaldingFerry,coral-lionfish-conspiracy,215,Not Swapped,912.627,1,2,1
BaldingFerry,kelp-urchin-barren-predict,216,Not Swapped,164.297,2,1,1
BaldingFerry,kelp-start-refuge,217,Not Swapped,242.101,1,2,1
BaldingFerry,bayou-boom-cause,218,Not Swapped,372.861,1,2,1
BaldingFerry,turtle-danger,219,Not Swapped,1995.437,2,4,1
BaldingFerry,arctic-seal-habitats,220,Not Swapped,644.479,2,5,1
BaldingFerry,arctic-disappearing-act,221,Not Swapped,320.041,2,0,0
BaldingStorm,coral-turtle-population,222,Not Swapped,63.664,2,0,1
BaldingStorm,kelp-energy,223,Not Swapped,136.806,1,1,1
BaldingStorm,arctic-salmon-monitoring,224,Not Swapped,193.979,1,1,1
BaldingStorm,coral-stressed,225,Not Swapped,525.374,4,2,0
BelchingMixer,kelp-welcome,229,Not Swapped,383.208,1,6,1
BelchingMixer,kelp-bull-kelp-forest,230,Not Swapped,279.192,1,1,0
BerserkMuffin,kelp-welcome,231,Not Swapped,3405.774,2,6,1
BerserkMuffin,kelp-bull-kelp-forest,232,Not Swapped,1935.064,2,1,0
BetrayedFence,kelp-welcome,233,Not Swapped,1222.835,1,6,1
BetrayedFence,kelp-bull-kelp-forest,234,Not Swapped,606.923,1,2,1
BetrayedFence,kelp-shop-welcome,235,Not Swapped,231.232,1,3,1
BigChef,kelp-welcome,239,Not Swapped,665.754,1,6,1
BigChef,kelp-bull-kelp-forest,240,Not Swapped,290.436,1,2,1
BigChef,kelp-shop-welcome,241,Not Swapped,1973.805,1,3,1
BlandPimple,kelp-welcome,242,Not Swapped,999.212,1,6,1
BlandPimple,kelp-bull-kelp-forest,243,Not Swapped,148.5,1,1,0
BlaringPen,kelp-welcome,244,Not Swapped,156577.309,2,6,1
BlaringPen,kelp-bull-kelp-forest,245,Not Swapped,9613.899,1,2,1
BlaringPen,kelp-shop-welcome,246,Not Swapped,109.175,1,3,1
BlaringPen,kelp-energy,247,Not Swapped,7063.834,1,1,1
BleachedReward,kelp-welcome,249,Not Swapped,543.821,1,6,1
BleachedReward,kelp-bull-kelp-forest,250,Not Swapped,278.752,1,2,1
BleachedReward,kelp-shop-welcome,251,Not Swapped,179.471,1,3,1
BleachedReward,coral-turtle-population,252,Swapped,870.944,2,0,0
BleachedReward,displaced-reef,253,Swapped,668.396,1,3,0
BleachedReward,arctic-salmon-monitoring,254,Swapped,378.731,1,1,0
BleachedReward,kelp-energy,255,Not Swapped,228.326,1,1,1
BlearyTune,kelp-welcome,256,Not Swapped,536.86,2,6,1
BlearyTune,kelp-bull-kelp-forest,257,Not Swapped,442.794,1,2,0
BlindingCity,kelp-welcome,259,Not Swapped,751.769,1,6,1
BlindingCity,kelp-bull-kelp-forest,260,Not Swapped,1116.581,1,2,1
BlindingCity,kelp-shop-welcome,261,Not Swapped,2074.878,1,3,1
BlindingCity,displaced-reef,262,Not Swapped,375.214,1,3,1
BlindingCity,bayou-shrimp-yields,263,Not Swapped,322.876,1,1,1
BlissfulBrass,coral-hunting-lions,264,Not Swapped,2894.325,2,8,1
BlissfulBrass,coral-turtle-stability,265,Not Swapped,304.824,1,2,1
BlissfulBrass,bayou-blue-waters,266,Not Swapped,459.52,2,4,2
BlissfulBrass,bayou-boom-cause,267,Not Swapped,365.363,4,2,1
BlissfulBrass,bayou-alt-energy,268,Not Swapped,3681.291,3,2,1
BlissfulBrass,bayou-dirty-detritus,269,Not Swapped,557.301,1,5,1
BlissfulBrass,bayou-methanogen,270,Not Swapped,828.698,2,2,1
BlissfulBrass,bayou-oxygen-tracking,271,Not Swapped,340.126,2,2,1
BlissfulBrass,final-final,272,Not Swapped,1912.011,2,7,1
BlissfulBrass,bayou-shrimp-tastrophe,273,Not Swapped,2889.669,2,1,1
BlissfulBrass,turtle-danger,274,Not Swapped,1099.606,2,3,1
BlissfulBrass,turtle-danger2,275,Not Swapped,1110.198,1,1,1
BlissfulBrass,bayou-hide-n-seek,276,Not Swapped,868.75,1,4,1
BlissfulBrass,bayou-reef-decision,277,Not Swapped,363.318,2,1,1
BlissfulBrass,arctic-disappearing-act,278,Not Swapped,1720.5720000000001,2,1,1
BlissfulBrass,arctic-cause-of-death,279,Not Swapped,169.34,2,0,1
BlissfulBrass,arctic-in-ice,280,Not Swapped,153.948,1,2,1
BlissfulBrass,arctic-picky-eaters,281,Not Swapped,248.224,2,0,1
BlissfulBrass,arctic-salmon-competition,282,Not Swapped,2666.68,4,1,1
BlissfulBrass,arctic-seal-habitats,283,Not Swapped,584.655,1,4,1
BlissfulBrass,above-n-below,284,Not Swapped,926.0669999999999,4,2,1
BlissfulBrass,arctic-endangered-seals,285,Not Swapped,923.027,2,2,1
BlissfulBrass,arctic-time-of-death,286,Not Swapped,23.893,1,0,0
BlissfulPier,bayou-shrimp-tastrophe,287,Not Swapped,7537.83,1,1,1
BlurryBakery,kelp-welcome,289,Not Swapped,787.974,1,6,1
BlurryBakery,kelp-bull-kelp-forest,290,Not Swapped,422.117,1,2,1
BlurryBakery,kelp-shop-welcome,291,Not Swapped,307.812,1,3,1
BlurryBakery,coral-turtle-population,292,Not Swapped,332.355,1,0,1
BlurryBakery,kelp-energy,293,Not Swapped,362.799,1,1,1
BlurryBakery,arctic-missing-whale,294,Swapped,512.63,1,0,0
BlurryBakery,arctic-salmon-monitoring,295,Not Swapped,118.191,1,0,1
BlurryBakery,arctic-missing-whale,296,Not Swapped,1207.855,1,3,1
BlurryBakery,arctic-underneath,297,Not Swapped,578.473,1,1,1
BlurryBakery,arctic-stationary-survival,298,Not Swapped,424.155,1,1,1
BlurryBakery,kelp-mussel-fest,299,Not Swapped,510.399,2,3,1
BlurryBakery,kelp-start-refuge,300,Not Swapped,237.319,1,2,1
BlurryBakery,kelp-urchin-barren-viz,301,Not Swapped,433.246,1,4,1
BlurryBakery,kelp-urchin-barren-predict,302,Not Swapped,299.002,1,1,1
BlurryBakery,kelp-musselfest-solution,303,Not Swapped,1654.966,1,3,1
BlurryBakery,kelp-refuge-failure,304,Not Swapped,3406.599,1,8,1
BlurryBakery,kelp-refuge-failure-simulation,305,Not Swapped,261.836,1,1,1
BlurryBakery,kelp-save-urchin-barren,306,Not Swapped,730.552,1,1,1
BlurryBakery,kelp-urchin-farm,307,Not Swapped,181.423,1,0,1
BlurryBakery,arctic-disappearing-act,308,Not Swapped,787.86,1,1,1
BlurryBakery,arctic-cause-of-death,309,Not Swapped,885.465,1,1,1
BlurryBakery,arctic-in-ice,310,Not Swapped,731.543,1,2,1
BlurryBakery,arctic-isolated-instance,311,Not Swapped,1369.555,1,7,1
BlurryBakery,arctic-picky-eaters,312,Not Swapped,1606.67,1,2,1
BlurryBakery,arctic-salmon-competition,313,Not Swapped,1330.171,1,1,1
BlurryBakery,arctic-seal-habitats,314,Not Swapped,2463.2799999999997,2,2,1
BlurryBakery,above-n-below,315,Not Swapped,979.039,1,3,1
BlurryBakery,arctic-endangered-seals,316,Not Swapped,1981.768,1,2,1
BlurryBakery,arctic-time-of-death,317,Not Swapped,169.031,1,0,1
BlurryBakery,coral-fake-fix,318,Not Swapped,243.331,1,1,1
BlurryBakery,coral-fishy-bizz,319,Not Swapped,222.868,1,2,1
BlurryBakery,coral-lionfish-conspiracy,320,Not Swapped,107.787,1,0,1
BlurryBakery,coral-much-algae,321,Not Swapped,415.132,1,3,1
BlurryBakery,coral-stressed,322,Not Swapped,228.712,1,2,1
BlurryBakery,coral-casting-shade,323,Not Swapped,1458.336,1,8,1
BlurryBakery,coral-eat-seaweed,324,Not Swapped,772.631,1,1,1
BlurryBakery,coral-ocean-plastics,325,Not Swapped,665.985,1,2,1
BlurryBakery,coral-tang-checkup,326,Not Swapped,781.155,1,5,1
BlurryBakery,coral-turtle-stability,327,Not Swapped,177.75,1,1,1
BlurryBakery,final-final,328,Not Swapped,2693.961,1,7,1
BlurryBakery,bayou-boom-cause,329,Not Swapped,174.706,1,0,1
BlurryBakery,bayou-alt-energy,330,Not Swapped,4379.135,2,3,1
BlurryBakery,displaced-reef,331,Not Swapped,431.422,1,3,1
BlurryBakery,bayou-methanogen,332,Not Swapped,4544.27,1,3,1
BlurryBakery,bayou-shrimp-yields,333,Not Swapped,64.509,1,0,1
BlurryBakery,bayou-blue-waters,334,Not Swapped,765.828,1,3,1
BlurryBakery,bayou-dirty-detritus,335,Not Swapped,634.393,1,2,1
BlurryBakery,bayou-oxygen-tracking,336,Not Swapped,765.164,1,2,1
BlurryBakery,bayou-shrimp-tastrophe,337,Not Swapped,1640.893,1,1,1
BlurryBakery,turtle-danger,338,Not Swapped,879.968,1,3,1
BlurryBakery,turtle-danger2,339,Not Swapped,2005.684,1,2,1
BlurryBakery,bayou-hide-n-seek,340,Not Swapped,412.582,1,2,1
BlurryBakery,bayou-reef-decision,341,Not Swapped,313.73,1,1,1
BlushingSushi,kelp-welcome,343,Not Swapped,415.958,1,6,1
BlushingSushi,kelp-bull-kelp-forest,344,Not Swapped,275.221,1,2,1
BlushingSushi,kelp-shop-welcome,345,Not Swapped,3121.187,1,3,1
BlushingSushi,kelp-energy,346,Swapped,1989.6689999999999,3,0,0
BlushingSushi,coral-turtle-population,347,Swapped,895.044,1,0,0
BlushingSushi,arctic-missing-whale,348,Swapped,1350.724,1,1,0
BlushingSushi,displaced-reef,349,Not Swapped,494.112,1,3,1
BlushingSushi,bayou-shrimp-yields,350,Swapped,282.83,1,0,0
BlushingSushi,coral-turtle-population,351,Not Swapped,31.311,1,0,1
BlushingSushi,kelp-energy,352,Not Swapped,76060.286,3,0,0
BoorishLoop,arctic-endangered-seals,354,Not Swapped,530.9540000000001,3,3,0
BoredCello,kelp-welcome,355,Not Swapped,266.792,1,6,1
BoredCello,kelp-bull-kelp-forest,356,Not Swapped,157.323,1,2,1
BoredCello,kelp-shop-welcome,357,Not Swapped,157.221,1,3,1
BoredCello,coral-turtle-population,358,Not Swapped,118.585,1,1,1
BoredCello,bayou-shrimp-yields,359,Not Swapped,199.799,1,1,1
BoredCello,displaced-reef,360,Not Swapped,235.603,1,3,1
BoredCello,coral-fake-fix,361,Not Swapped,438.22,1,3,1
BoredCello,coral-lionfish-conspiracy,362,Not Swapped,157.224,1,2,1
BoredCello,arctic-missing-whale,363,Not Swapped,372.922,1,3,1
BoredCello,kelp-urchin-barren-predict,364,Not Swapped,222.892,1,1,1
BoredCello,kelp-mussel-fest,365,Not Swapped,243.861,1,2,1
BoredCello,kelp-energy,366,Not Swapped,120.402,1,1,1
BoredCello,kelp-start-refuge,367,Not Swapped,139.39,1,2,1
BoredCello,kelp-musselfest-solution,368,Not Swapped,197.164,1,3,1
BoredCello,bayou-blue-waters,369,Not Swapped,469.202,1,5,1
BoredCello,bayou-boom-cause,370,Not Swapped,485.052,1,2,1
BoringPut,kelp-welcome,372,Not Swapped,301.358,1,6,1
BoringPut,kelp-bull-kelp-forest,373,Not Swapped,3017.183,1,2,1
BoringPut,kelp-shop-welcome,374,Not Swapped,315.36899999999997,2,5,1
BoringPut,coral-turtle-population,375,Not Swapped,202.662,1,1,1
BoringPut,displaced-reef,376,Not Swapped,233.835,1,3,1
BoringPut,bayou-shrimp-yields,377,Not Swapped,161.244,1,1,1
BoringPut,coral-fake-fix,378,Not Swapped,374.628,1,3,1
BoringPut,kelp-urchin-barren-viz,379,Not Swapped,265.982,1,4,1
BoringPut,kelp-energy,380,Not Swapped,1517.114,1,1,1
BoringPut,kelp-mussel-fest,381,Not Swapped,198.249,1,2,1
BoringPut,kelp-start-refuge,382,Not Swapped,882.644,1,2,1
BoringPut,kelp-urchin-barren-predict,383,Not Swapped,169.147,1,1,1
BoringPut,coral-lionfish-conspiracy,384,Not Swapped,153.972,1,2,1
BoringPut,coral-stressed,385,Not Swapped,53464.758,2,2,1
BoringPut,arctic-missing-whale,386,Not Swapped,1230.439,2,3,1
BoringPut,arctic-salmon-monitoring,387,Not Swapped,137.025,1,1,1
BoringPut,bayou-boom-cause,388,Not Swapped,378.395,1,2,1
BoringPut,bayou-alt-energy,389,Not Swapped,601.125,1,3,1
BoringPut,turtle-danger,390,Not Swapped,358.367,1,3,1
BoringPut,coral-casting-shade,391,Not Swapped,44694.458,1,6,1
BoringPut,coral-eat-seaweed,392,Not Swapped,329.113,1,1,1
BoringPut,coral-much-algae,393,Not Swapped,267.205,1,3,1
BoringPut,coral-tang-checkup,394,Not Swapped,56002.884000000005,2,5,1
BoringPut,coral-ocean-plastics,395,Not Swapped,693.871,1,2,1
BoringPut,coral-turtle-stability,396,Not Swapped,110.926,1,1,1
BoringPut,coral-hunting-lions,397,Swapped,199.09,1,0,0
BoringPut,kelp-musselfest-solution,398,Not Swapped,482.98,1,3,1
BoringPut,kelp-refuge-failure,399,Not Swapped,662.073,1,8,1
BoringPut,kelp-refuge-failure-simulation,400,Not Swapped,132.972,1,1,1
BoringPut,kelp-save-urchin-barren,401,Not Swapped,158.153,1,1,1
BoringPut,kelp-urchin-farm,402,Not Swapped,246.337,1,1,1
BoringPut,bayou-blue-waters,403,Swapped,342.865,2,2,0
BoringPut,turtle-danger2,404,Not Swapped,149772.784,1,0,0
BotheredHornet,kelp-welcome,405,Not Swapped,653.364,1,6,1
BotheredHornet,kelp-bull-kelp-forest,406,Not Swapped,480.129,1,2,1
BotheredHornet,kelp-shop-welcome,407,Not Swapped,631.607,1,3,1
