user_id,job_string,task_id,event_change,time_diff,session,task,job
AwkwardIdea,kelp-mussel-fest,172,Not Swapped,284.647,1,2,1
AwkwardIdea,kelp-start-refuge,173,Not Swapped,279.767,1,2,1
AwkwardIdea,kelp-urchin-barren-viz,174,Not Swapped,425.172,1,4,1
AwkwardIdea,kelp-urchin-barren-predict,175,Not Swapped,225.359,1,1,1
BabblingAsh,kelp-welcome,176,Not Swapped,210.584,1,6,1
BabblingAsh,kelp-bull-kelp-forest,177,Not Swapped,135.763,1,2,1
BabblingAsh,kelp-shop-welcome,178,Not Swapped,146.561,1,3,1
BabblingAsh,coral-turtle-population,179,Not Swapped,178.62,1,1,1
BabblingAsh,arctic-missing-whale,180,Swapped,617.125,1,1,0
BabblingAsh,kelp-energy,181,Not Swapped,162.73,1,1,1
BabblingAsh,displaced-reef,182,Not Swapped,124.348,1,3,1
BabblingAsh,arctic-missing-whale,183,Not Swapped,1624.889,1,0,0
BaffledCone,kelp-welcome,184,Not Swapped,469.313,1,6,1
BaffledCone,kelp-bull-kelp-forest,185,Not Swapped,485.558,1,2,1
BaffledCone,kelp-shop-welcome,186,Not Swapped,84832.473,1,3,1
BaffledCone,kelp-energy,187,Not Swapped,170.983,1,1,1
BaffledCone,displaced-reef,188,Not Swapped,4864.402999999999,4,1,0
BashfulBoar,final-final,190,Not Swapped,166.047,1,0,0
BasicAssist,kelp-welcome,191,Not Swapped,469.341,1,6,1
BasicAssist,kelp-bull-kelp-forest,192,Not Swapped,268.481,1,2,1
BasicAssist,kelp-shop-welcome,193,Not Swapped,186.001,1,3,1
BasicAssist,arctic-salmon-monitoring,194,Not Swapped,314.663,1,1,1
BasicAssist,arctic-missing-whale,195,Not Swapped,1016.1110000000001,2,3,1
BasicAssist,displaced-reef,196,Not Swapped,344.397,1,3,1
BasicAssist,bayou-shrimp-yields,197,Not Swapped,176.784,1,1,1
BasicAssist,kelp-start-refuge,198,Not Swapped,182.314,1,2,1
BasicAssist,kelp-energy,199,Not Swapped,144.787,1,1,1
BasicAssist,kelp-urchin-barren-viz,200,Not Swapped,338.145,1,4,1
BasicAssist,kelp-mussel-fest,201,Not Swapped,247.951,1,2,1
BasicAssist,kelp-urchin-barren-predict,202,Not Swapped,271.094,2,1,1
BasicAssist,coral-turtle-population,203,Not Swapped,104.229,1,1,1
BasicAssist,coral-fake-fix,204,Not Swapped,424.34,1,3,1
BasicAssist,coral-turtle-stability,205,Not Swapped,748.834,1,3,1
BasicAssist,coral-fishy-bizz,206,Not Swapped,201.792,1,1,1
BasicAssist,coral-lionfish-conspiracy,207,Not Swapped,531.866,1,3,1
BasicAssist,coral-hunting-lions,208,Swapped,1544.521,5,3,0
BasicAssist,coral-stressed,209,Not Swapped,256.721,1,2,1
BasicAssist,coral-hunting-lions,210,Swapped,691.976,5,0,0
BasicAssist,arctic-seal-habitats,211,Not Swapped,997.678,2,4,1
BasicAssist,arctic-underneath,212,Not Swapped,54.57,1,0,1
BasicAssist,arctic-stationary-survival,213,Not Swapped,189.102,1,1,1
BasicAssist,arctic-isolated-instance,214,Not Swapped,930.016,1,8,1
BasicAssist,above-n-below,215,Not Swapped,356.562,1,3,1
BasicAssist,coral-hunting-lions,216,Swapped,1437.519,5,0,0
BasicAssist,kelp-refuge-failure,217,Not Swapped,810.0360000000001,2,8,1
BatteredRoar,arctic-disappearing-act,218,Not Swapped,554.691,2,1,1
BatteredRoar,arctic-cause-of-death,219,Not Swapped,553.348,1,1,1
BatteredRoar,arctic-time-of-death,220,Not Swapped,654.687,1,0,1
BatteredRoar,arctic-seal-habitats,221,Not Swapped,442.073,1,0,1
BatteredRoar,arctic-picky-eaters,222,Not Swapped,701.986,1,2,1
BatteredRoar,above-n-below,223,Not Swapped,208.598,1,1,1
BatteredRoar,arctic-endangered-seals,224,Swapped,334.182,1,0,0
BatteredRoar,final-final,225,Not Swapped,1294.871,1,7,1
BearableRug,kelp-welcome,226,Not Swapped,294.61,1,6,1
BearableRug,kelp-bull-kelp-forest,227,Not Swapped,151.202,1,2,1
BearableRug,kelp-shop-welcome,228,Not Swapped,121.665,1,3,1
BeepingDish,kelp-welcome,229,Not Swapped,275.31,2,6,1
BeepingDish,kelp-bull-kelp-forest,230,Not Swapped,117.929,1,2,1
BeepingDish,kelp-shop-welcome,231,Not Swapped,90.997,1,3,1
BeepingDish,coral-turtle-population,232,Not Swapped,20.457,1,0,1
BeepingDish,displaced-reef,233,Not Swapped,166.366,1,3,1
BeepingDish,bayou-shrimp-yields,234,Not Swapped,183.735,1,1,1
BeepingDish,arctic-missing-whale,235,Not Swapped,460.324,1,3,1
BeepingDish,arctic-underneath,236,Not Swapped,250.674,1,1,1
BeepingDish,arctic-stationary-survival,237,Not Swapped,123.403,1,1,1
BeepingDish,kelp-energy,238,Not Swapped,92.634,1,1,1
BeepingDish,kelp-urchin-barren-viz,239,Not Swapped,218.466,1,4,1
BeepingDish,kelp-urchin-barren-predict,240,Swapped,326.206,2,0,0
BeepingDish,kelp-mussel-fest,241,Not Swapped,171.131,1,2,1
BeepingDish,kelp-start-refuge,242,Not Swapped,204.897,1,1,1
BeepingDish,kelp-urchin-barren-predict,243,Swapped,104.263,2,0,0
BeepingDish,coral-fishy-bizz,244,Not Swapped,192.594,1,3,1
BeepingDish,coral-turtle-stability,245,Not Swapped,437.67100000000005,2,3,2
BeepingDish,coral-stressed,246,Not Swapped,240.49,1,2,1
BeepingDish,coral-ocean-plastics,247,Not Swapped,93.167,1,1,1
BeepingDish,kelp-urchin-farm,248,Not Swapped,145.117,1,1,1
BeepingDish,bayou-boom-cause,249,Not Swapped,280.367,1,2,1
BeepingDish,bayou-alt-energy,250,Swapped,802.193,2,1,0
BeepingDish,arctic-isolated-instance,251,Swapped,228.876,2,0,0
BeepingDish,arctic-salmon-monitoring,252,Not Swapped,52.172,1,0,1
BeepingDish,arctic-in-ice,253,Not Swapped,95.477,1,1,1
BeepingDish,arctic-seal-habitats,254,Not Swapped,466.438,1,4,1
BeepingDish,arctic-disappearing-act,255,Not Swapped,215.314,1,1,1
BeepingDish,arctic-time-of-death,256,Not Swapped,375.241,1,1,1
BeepingDish,kelp-musselfest-solution,257,Not Swapped,149.537,1,3,1
BeepingDish,turtle-danger,258,Not Swapped,400.844,1,4,1
BeepingDish,bayou-blue-waters,259,Not Swapped,416.246,1,4,1
BeepingDish,bayou-dirty-detritus,260,Not Swapped,236.833,1,2,1
BeepingDish,kelp-urchin-barren-predict,261,Not Swapped,69.157,2,1,1
BeepingDish,kelp-save-urchin-barren,262,Not Swapped,175.135,1,1,1
BeepingDish,coral-fake-fix,263,Not Swapped,353.905,1,3,1
BeepingDish,coral-lionfish-conspiracy,264,Not Swapped,181.163,1,2,1
BeepingDish,coral-hunting-lions,265,Swapped,303.12199999999996,2,0,0
BeepingDish,coral-much-algae,266,Not Swapped,167.266,1,2,1
BeepingDish,coral-tang-checkup,267,Not Swapped,104.316,1,1,1
BeepingDish,arctic-cause-of-death,268,Not Swapped,242.805,1,1,1
BeepingDish,final-final,269,Not Swapped,670.736,2,1,1
BeepingDish,turtle-danger2,270,Not Swapped,765.013,1,3,1
BeepingDish,bayou-hide-n-seek,271,Not Swapped,396.946,1,2,1
BeepingDish,bayou-reef-decision,272,Not Swapped,226.052,1,1,1
BeepingDish,above-n-below,273,Not Swapped,334.45,1,2,1
BeepingDish,arctic-endangered-seals,274,Swapped,625.78,1,1,0
BeepingDish,arctic-salmon-competition,275,Not Swapped,163.924,1,2,1
BeepingDish,arctic-picky-eaters,276,Not Swapped,145.076,1,2,1
BeepingDish,coral-casting-shade,277,Not Swapped,565.164,2,5,2
BeepingDish,coral-eat-seaweed,278,Not Swapped,274.997,1,1,1
BeepingDish,arctic-isolated-instance,279,Not Swapped,485.55,2,7,1
BeepingDish,bayou-oxygen-tracking,280,Not Swapped,284.908,1,2,1
BeepingDish,bayou-shrimp-tastrophe,281,Not Swapped,657.651,1,1,1
BeepingDish,kelp-refuge-failure,282,Not Swapped,544.953,1,8,1
BeepingDish,kelp-refuge-failure-simulation,283,Not Swapped,88.422,1,1,1
BeepingDish,bayou-alt-energy,284,Not Swapped,746.219,2,0,0
BetrayedGyro,kelp-welcome,287,Not Swapped,2279.54,2,6,1
BetrayedGyro,kelp-bull-kelp-forest,288,Not Swapped,233.588,1,2,1
BetrayedGyro,kelp-shop-welcome,289,Not Swapped,347.462,1,2,0
BiasedHand,kelp-welcome,290,Not Swapped,573.792,1,6,1
BiasedHand,kelp-bull-kelp-forest,291,Not Swapped,553.632,1,2,1
BiasedHand,kelp-shop-welcome,292,Not Swapped,174.664,1,3,1
BiasedHand,kelp-energy,293,Not Swapped,162.048,1,1,1
BiasedHand,coral-turtle-population,294,Not Swapped,165.116,1,1,1
BiasedHand,displaced-reef,295,Not Swapped,138.799,1,3,1
BiasedHand,bayou-shrimp-yields,296,Not Swapped,209.267,1,1,1
BiasedHand,coral-fake-fix,297,Not Swapped,487.281,1,3,1
BiasedHand,coral-lionfish-conspiracy,298,Not Swapped,202.299,1,2,1
BiasedHand,kelp-mussel-fest,299,Not Swapped,340.666,1,2,1
BiasedHand,kelp-urchin-barren-viz,300,Not Swapped,364.332,1,4,1
BiasedHand,kelp-urchin-barren-predict,301,Not Swapped,199.331,1,1,1
BiasedHand,kelp-start-refuge,302,Not Swapped,204.167,1,2,1
BiasedHand,arctic-missing-whale,303,Not Swapped,347.549,1,3,1
BiasedHand,arctic-disappearing-act,304,Not Swapped,775.531,1,2,1
BiasedHand,arctic-salmon-monitoring,305,Not Swapped,230.033,1,1,1
BiasedHand,arctic-time-of-death,306,Not Swapped,200.249,1,1,1
BiasedHand,arctic-cause-of-death,307,Not Swapped,172.45,1,0,1
BiasedHand,arctic-in-ice,308,Not Swapped,402.432,1,2,1
BiasedHand,arctic-salmon-competition,309,Not Swapped,276.849,1,2,1
BiasedHand,arctic-picky-eaters,310,Not Swapped,271.716,1,2,1
BiasedHand,arctic-underneath,311,Not Swapped,326.783,1,1,1
BiasedHand,kelp-urchin-farm,312,Not Swapped,182.399,1,1,1
BiasedHand,kelp-musselfest-solution,313,Not Swapped,298.899,1,3,1
BiasedHand,kelp-refuge-failure,314,Not Swapped,818.445,1,8,1
BiasedHand,kelp-refuge-failure-simulation,315,Not Swapped,93.115,1,1,1
BiasedHand,kelp-save-urchin-barren,316,Not Swapped,203.183,1,1,1
BiasedHand,coral-fishy-bizz,317,Not Swapped,191.631,1,1,1
BiasedHand,coral-turtle-stability,318,Not Swapped,518.715,1,3,1
BiasedHand,coral-stressed,319,Not Swapped,179.516,1,2,1
BiasedHand,coral-casting-shade,320,Not Swapped,611.527,1,8,1
BiasedHand,coral-eat-seaweed,321,Not Swapped,540.081,1,1,1
BiasedHand,coral-ocean-plastics,322,Not Swapped,128.202,1,1,1
BiasedHand,coral-much-algae,323,Not Swapped,225.481,1,3,1
BiasedHand,coral-tang-checkup,324,Not Swapped,379.365,1,5,1
BiasedHand,coral-hunting-lions,325,Swapped,3351.883,1,7,0
BiasedHand,turtle-danger,326,Not Swapped,88532.366,1,1,0
BigDrawer,kelp-welcome,327,Not Swapped,554.728,1,6,1
BigDrawer,kelp-bull-kelp-forest,328,Not Swapped,361.478,1,2,1
BigDrawer,kelp-shop-welcome,329,Not Swapped,222.992,1,3,1
BigDrawer,coral-turtle-population,330,Not Swapped,3930.193,3,1,0
BiggestBasin,kelp-welcome,331,Not Swapped,460.776,1,6,1
BiggestBasin,kelp-bull-kelp-forest,332,Not Swapped,773.535,2,2,0
BlatantSeat,kelp-welcome,333,Not Swapped,191.5,1,6,1
BlatantSeat,kelp-bull-kelp-forest,334,Not Swapped,127.986,1,2,1
BlatantSeat,kelp-shop-welcome,335,Not Swapped,86.069,1,3,1
BlatantSeat,displaced-reef,336,Not Swapped,89.052,1,3,1
BlatantSeat,bayou-shrimp-yields,337,Not Swapped,133.145,1,1,1
BlatantSeat,arctic-salmon-monitoring,338,Not Swapped,30.858,1,0,1
BlatantSeat,arctic-missing-whale,339,Not Swapped,1275.28,1,3,1
BlatantSeat,arctic-underneath,340,Not Swapped,30.794,1,0,1
BlatantSeat,arctic-stationary-survival,341,Not Swapped,3465.955,1,1,1
BlatantSeat,coral-turtle-population,342,Not Swapped,19.951999999999998,1,0,1
BlatantSeat,coral-fake-fix,343,Not Swapped,231.324,1,3,1
BlatantSeat,coral-lionfish-conspiracy,344,Not Swapped,108.556,1,2,1
BlatantSeat,coral-stressed,345,Not Swapped,290.227,1,2,1
BlatantSeat,kelp-energy,346,Not Swapped,202.603,1,1,1
BlatantSeat,kelp-mussel-fest,347,Not Swapped,180.291,1,2,1
BlatantSeat,kelp-musselfest-solution,348,Not Swapped,6927.424,1,3,1
BlatantSeat,kelp-urchin-farm,349,Not Swapped,155.409,1,2,1
BlatantSeat,kelp-urchin-barren-viz,350,Not Swapped,201.56,1,4,1
BlatantSeat,kelp-urchin-barren-predict,351,Not Swapped,119.591,1,1,1
BlatantSeat,kelp-save-urchin-barren,352,Not Swapped,94.196,1,1,1
BlatantSeat,kelp-start-refuge,353,Not Swapped,141.45,1,0,1
BlatantSeat,kelp-refuge-failure,354,Not Swapped,723.759,1,8,1
BlatantSeat,kelp-refuge-failure-simulation,355,Not Swapped,218.255,1,1,1
BlatantSeat,coral-ocean-plastics,356,Not Swapped,1633.888,1,2,1
BlatantSeat,coral-fishy-bizz,357,Not Swapped,266.115,1,1,1
BlatantSeat,coral-much-algae,358,Not Swapped,253.425,1,3,1
BlatantSeat,coral-tang-checkup,359,Not Swapped,4387.571,1,3,1
BlatantSeat,coral-casting-shade,360,Not Swapped,347.219,1,5,1
BlatantSeat,coral-eat-seaweed,361,Not Swapped,105.329,1,1,1
BlatantSeat,coral-hunting-lions,362,Not Swapped,1649.828,1,7,1
BlatantSeat,coral-turtle-stability,363,Not Swapped,102.838,1,1,1
BlatantSeat,arctic-disappearing-act,364,Not Swapped,269.858,1,1,1
BlatantSeat,arctic-cause-of-death,365,Not Swapped,281.935,1,1,1
BlatantSeat,arctic-time-of-death,366,Not Swapped,80.982,1,0,1
BlatantSeat,arctic-in-ice,367,Not Swapped,160.19,1,2,1
BlatantSeat,arctic-isolated-instance,368,Swapped,226.453,1,0,0
BlatantSeat,arctic-picky-eaters,369,Not Swapped,490.961,1,2,1
BlatantSeat,arctic-salmon-competition,370,Not Swapped,99.111,1,1,1
BlatantSeat,arctic-isolated-instance,371,Swapped,609.581,1,0,0
BlatantSeat,arctic-seal-habitats,372,Not Swapped,278.473,1,4,1
BlatantSeat,above-n-below,373,Not Swapped,196.461,1,2,1
BlatantSeat,arctic-endangered-seals,374,Not Swapped,73446.623,1,3,1
BlatantSeat,arctic-isolated-instance,375,Not Swapped,255.216,1,6,1
BlatantSeat,bayou-blue-waters,376,Not Swapped,719.03,1,5,1
BlatantSeat,bayou-boom-cause,377,Not Swapped,420.407,1,2,1
BlatantSeat,bayou-alt-energy,378,Not Swapped,1793.563,1,2,1
BlatantSeat,bayou-methanogen,379,Not Swapped,5439.591,3,2,1
BlatantSeat,bayou-dirty-detritus,380,Not Swapped,363.62,1,2,1
BlatantSeat,bayou-oxygen-tracking,381,Not Swapped,159.364,1,2,1
BlatantSeat,bayou-shrimp-tastrophe,382,Not Swapped,1295.329,1,1,1
BlatantSeat,turtle-danger,383,Not Swapped,153.486,1,2,1
BlatantSeat,turtle-danger2,384,Not Swapped,984.831,1,2,1
BlatantSeat,bayou-hide-n-seek,385,Not Swapped,488.73,2,1,1
